index,burst,B,S,C,Y
0,1,-0.214803,0,0.414151,0.134958
0,1,-0.216204,0,0.411754,0.129774
0,1,-0.216349,0,0.409373,0.0819839
0,1,-0.216951,0,0.407005,0.131604
0,1,-0.217593,0,0.404653,0.087055
0,1,-0.218602,0,0.402315,0.117572
0,1,-0.218725,0,0.399992,0.128055
0,1,-0.219039,0,0.397683,0.127601
0,1,-0.220697,0,0.395388,0.082437
0,1,-0.221602,0,0.393108,0.106937
0,1,-0.221411,0,0.390842,0.107324
0,1,-0.222558,0,0.38859,0.116622
0,1,-0.222648,0,0.386352,0.081556
0,1,-0.223116,0,0.384128,0.0818118
0,1,-0.22535,0,0.381918,0.0649002
0,1,-0.225776,0,0.379722,0.121247
0,1,-0.226613,0,0.37754,0.0668524
0,1,-0.227214,0,0.375371,0.0777713
0,1,-0.22804,0,0.373216,0.100876
0,1,-0.228311,0,0.371075,0.0581982
0,1,-0.228375,0,0.368947,0.105912
0,1,-0.2288,0,0.366833,0.040178
0,1,-0.229795,0,0.364732,0.0779661
0,1,-0.231424,0,0.362644,0.0954638
0,1,-0.232796,0,0.360569,0.0833519
0,1,-0.23307,0,0.358508,0.0704663
0,1,-0.232961,0,0.356459,0.0992346
0,1,-0.23282,1,0.366494,0.100245
0,1,-0.233731,0,0.395201,0.145013
0,1,-0.233893,0,0.426852,0.210712
0,1,-0.235158,0,0.455086,0.225525
0,1,-0.237209,0,0.477889,0.234256
0,1,-0.237708,0,0.495153,0.20335
0,1,-0.238539,0,0.507538,0.220583
0,1,-0.241387,0,0.515938,0.250666
0,1,-0.241764,0,0.521233,0.214174
0,1,-0.241231,0,0.524187,0.230382
0,1,-0.243259,0,0.525423,0.162791
0,1,-0.24323,0,0.525425,0.200421
0,1,-0.243737,0,0.524559,0.217837
0,1,-0.245212,0,0.523091,0.214059
0,1,-0.246817,0,0.521215,0.214024
0,1,-0.246279,0,0.519068,0.229203
0,1,-0.248357,0,0.516743,0.212906
0,1,-0.247916,0,0.514306,0.239989
0,1,-0.249147,0,0.5118,0.195117
0,1,-0.24966,0,0.509253,0.198456
0,1,-0.251062,0,0.506686,0.183144
0,1,-0.250605,0,0.504109,0.201628
0,1,-0.250788,0,0.501532,0.196893
0,1,-0.250683,0,0.498957,0.218049
0,1,-0.251315,0,0.496389,0.196315
0,1,-0.25272,0,0.493829,0.21562
0,1,-0.251541,0,0.491277,0.187893
0,1,-0.25164,0,0.488735,0.192684
0,1,-0.252627,0,0.486203,0.158734
0,1,-0.252503,0,0.483681,0.206614
0,1,-0.254875,0,0.481169,0.199411
0,1,-0.254742,0,0.478666,0.176587
0,1,-0.254549,0,0.476174,0.164048
0,1,-0.255838,0,0.473692,0.161733
0,1,-0.256504,0,0.47122,0.184827
0,1,-0.257193,0,0.468758,0.13285
0,1,-0.257257,0,0.466306,0.160739
0,1,-0.258518,0,0.463864,0.199414
0,1,-0.258523,0,0.461432,0.182129
0,1,-0.259306,0,0.459011,0.149321
0,1,-0.259302,0,0.456601,0.156785
0,1,-0.259174,0,0.4542,0.190835
0,1,-0.259114,0,0.45181,0.16764
0,1,-0.259569,0,0.449431,0.129353
0,1,-0.260435,0,0.447062,0.133743
0,1,-0.261985,0,0.444704,0.162706
0,1,-0.262249,0,0.442357,0.137041
0,1,-0.261479,0,0.44002,0.117746
0,1,-0.262965,0,0.437695,0.11027
0,1,-0.263701,0,0.43538,0.122553
0,1,-0.263639,0,0.433075,0.140153
0,1,-0.263432,0,0.430782,0.0818118
0,1,-0.263187,0,0.4285,0.112815
0,1,-0.265779,0,0.426229,0.0716759
0,1,-0.265113,0,0.423968,0.119335
0,1,-0.266106,0,0.421719,0.105868
0,1,-0.266908,0,0.41948,0.107756
0,1,-0.265861,0,0.417253,0.121428
0,1,-0.266969,0,0.415037,0.0985904
0,1,-0.268512,0,0.412831,0.0737522
0,1,-0.271558,0,0.410637,0.133524
0,1,-0.271106,0,0.408454,0.125229
0,1,-0.272495,0,0.406282,0.121424
0,1,-0.27333,0,0.404121,0.0794749
0,1,-0.273521,0,0.401972,0.0645677
0,1,-0.273844,0,0.399833,0.0729213
0,1,-0.275331,0,0.397705,0.116145
0,1,-0.273771,0,0.395589,0.100511
0,1,-0.273977,0,0.393483,0.0886636
0,1,-0.274398,0,0.391389,0.0988682
0,1,-0.274584,0,0.389306,0.0944288
0,1,-0.274315,0,0.387234,0.083634
0,1,-0.273738,0,0.385173,0.0336227
0,1,-0.27405,0,0.383122,0.0771425
0,1,-0.273339,0,0.381083,0.103063
0,1,-0.273636,0,0.379055,0.0908442
0,1,-0.275313,0,0.377038,0.0752327
0,1,-0.275688,0,0.375032,0.0754124
0,1,-0.275252,0,0.373037,0.0836711
0,1,-0.276807,0,0.371053,0.0871409
0,1,-0.277129,0,0.369079,0.0484633
0,1,-0.277902,0,0.367117,0.101333
0,1,-0.277404,0,0.365165,0.0908157
0,1,-0.277693,0,0.363224,0.0658824
0,1,-0.279134,0,0.361294,0.0575311
0,1,-0.279808,0,0.359375,0.0515864
0,1,-0.280519,0,0.357466,0.11086
0,1,-0.281397,0,0.355568,0.0865387
0,1,-0.282196,0,0.353681,0.0815524
0,1,-0.282916,1,0.363943,0.0668021
0,1,-0.282377,0,0.392981,0.206759
0,1,-0.282453,0,0.424979,0.173105
0,1,-0.282898,0,0.453538,0.168777
0,1,-0.283284,0,0.476635,0.199149
0,1,-0.283139,0,0.49416,0.222905
0,1,-0.284797,0,0.506779,0.196166
0,1,-0.286451,0,0.515391,0.230725
0,1,-0.286997,0,0.520881,0.223295
0,1,-0.288105,0,0.524018,0.205665
0,1,-0.289304,0,0.525429,0.220576
0,1,-0.289147,0,0.525599,0.203294
0,1,-0.287796,0,0.524895,0.230256
0,1,-0.287871,0,0.523587,0.233608
0,1,-0.288293,0,0.521868,0.196518
0,1,-0.288649,0,0.519874,0.230305
0,1,-0.288483,0,0.517701,0.19586
0,1,-0.28975,0,0.515412,0.227222
0,1,-0.29012,0,0.513053,0.185672
0,1,-0.291752,0,0.510652,0.194608
0,1,-0.293121,0,0.508227,0.188495
0,1,-0.293793,0,0.505791,0.152597
0,1,-0.293339,0,0.503351,0.199623
0,1,-0.294488,1,0.513628,0.242205
0,1,-0.29471,0,0.543333,0.263872
0,1,-0.29463,0,0.575816,0.271614
0,1,-0.296927,0,0.604476,0.317793
0,1,-0.29861,0,0.627316,0.379198
0,1,-0.298858,0,0.644323,0.345059
0,1,-0.297874,0,0.656264,0.311253
0,1,-0.29881,0,0.664118,0.38002
0,1,-0.30076,0,0.668827,0.373746
0,1,-0.3011,0,0.671195,0.304658
0,1,-0.300648,0,0.671866,0.345262
0,1,-0.301116,0,0.671333,0.304615
0,1,-0.301622,0,0.669964,0.298981
0,1,-0.302087,0,0.668023,0.285684
0,1,-0.303002,1,0.678769,0.317264
0,1,-0.304191,0,0.709053,0.408862
0,1,-0.305132,0,0.74177,0.364302
0,1,-0.306668,0,0.770269,0.426543
0,1,-0.30598,0,0.792634,0.439785
0,1,-0.306972,0,0.808964,0.434042
0,1,-0.306879,0,0.820119,0.421614
0,1,-0.307836,0,0.82715,0.437517
0,1,-0.309635,0,0.831041,0.401317
0,1,-0.310146,0,0.832622,0.410519
0,1,-0.310982,0,0.832546,0.47839
0,1,-0.311849,0,0.831307,0.439225
0,1,-0.311999,0,0.829268,0.420704
0,1,-0.311459,0,0.826688,0.405303
0,1,-0.31101,0,0.823747,0.41076
0,1,-0.310923,0,0.820572,0.390491
0,1,-0.310353,0,0.817246,0.443193
0,1,-0.311846,0,0.813825,0.459622
0,1,-0.31275,0,0.810346,0.396809
0,1,-0.315011,0,0.806833,0.422309
0,1,-0.316621,0,0.803302,0.389899
0,1,-0.317744,0,0.799762,0.347826
0,1,-0.318769,0,0.796219,0.389739
0,1,-0.319502,0,0.792677,0.390239
0,1,-0.319892,0,0.789137,0.352079
0,1,-0.319379,0,0.785603,0.365459
0,1,-0.320072,0,0.782073,0.371104
0,1,-0.319497,0,0.77855,0.35087
0,1,-0.321108,0,0.775033,0.339242
0,1,-0.320981,0,0.771523,0.374253
0,1,-0.320999,0,0.76802,0.333767
0,1,-0.320835,0,0.764524,0.362476
0,1,-0.320765,0,0.761036,0.334911
0,1,-0.321468,0,0.757555,0.310787
0,1,-0.323003,0,0.754083,0.300183
0,1,-0.322497,0,0.750619,0.336225
0,1,-0.324182,0,0.747163,0.322425
0,1,-0.323981,0,0.743716,0.330726
0,1,-0.326997,0,0.740278,0.297
0,1,-0.327133,0,0.736849,0.319346
0,1,-0.327704,0,0.733429,0.312142
0,1,-0.327321,0,0.730019,0.275301
0,1,-0.328032,0,0.726619,0.27302
0,1,-0.329312,0,0.723229,0.271081
0,1,-0.331541,0,0.719848,0.284245
0,1,-0.330011,0,0.716478,0.29229
0,1,-0.331645,0,0.713119,0.243431
0,1,-0.333411,0,0.70977,0.247934
0,1,-0.333549,0,0.706432,0.27915
0,1,-0.333573,0,0.703105,0.24906
0,1,-0.334038,0,0.699788,0.244734
0,1,-0.334473,0,0.696483,0.239072
0,1,-0.333851,0,0.69319,0.209597
0,1,-0.33562,0,0.689908,0.241506
0,1,-0.334954,0,0.686637,0.264081
0,1,-0.33676,0,0.683378,0.2475
0,1,-0.336887,0,0.680131,0.210098
0,1,-0.338037,0,0.676896,0.216966
0,1,-0.337991,0,0.673672,0.245487
0,1,-0.33822,0,0.670461,0.259715
0,1,-0.338599,0,0.667262,0.231012
0,1,-0.339408,0,0.664075,0.22134
0,1,-0.339866,0,0.660901,0.186095
0,1,-0.341151,0,0.657738,0.176292
0,1,-0.341717,0,0.654589,0.219561
0,1,-0.341855,0,0.651451,0.168926
0,1,-0.343802,0,0.648326,0.129363
0,1,-0.344888,0,0.645214,0.172098
0,1,-0.345786,0,0.642115,0.183534
0,1,-0.347529,0,0.639028,0.162716
0,1,-0.34828,0,0.635954,0.190608
0,1,-0.349183,0,0.632893,0.174802
0,1,-0.34896,0,0.629844,0.189293
0,1,-0.350042,0,0.626809,0.15719
0,1,-0.350872,0,0.623786,0.154241
0,1,-0.351145,0,0.620776,0.200105
0,1,-0.350556,1,0.630853,0.272134
0,1,-0.351432,0,0.660788,0.229064
0,1,-0.352529,0,0.693405,0.271774
0,1,-0.353237,0,0.721971,0.312831
0,1,-0.35324,0,0.744505,0.271299
0,1,-0.353124,0,0.761056,0.338146
0,1,-0.35336,0,0.772451,0.325177
0,1,-0.355008,0,0.779719,0.25614
0,1,-0.355452,0,0.783837,0.326811
0,1,-0.35559,0,0.785629,0.323065
0,1,-0.357007,0,0.785749,0.291544
0,1,-0.359352,0,0.784695,0.267845
0,1,-0.359769,0,0.78283,0.290418
0,1,-0.359854,0,0.780418,0.301527
0,1,-0.358869,0,0.777642,0.238316
0,1,-0.360639,0,0.77463,0.264527
0,1,-0.360969,0,0.771467,0.291989
0,1,-0.361362,0,0.768211,0.298615
0,1,-0.361139,0,0.7649,0.273135
0,1,-0.359753,0,0.761558,0.270014
0,1,-0.361041,0,0.758201,0.278093
0,1,-0.36149,0,0.754838,0.254723
0,1,-0.363489,0,0.751475,0.271511
0,1,-0.366633,0,0.748117,0.242468
0,1,-0.367568,0,0.744765,0.264495
0,1,-0.36787,0,0.741421,0.246096
0,1,-0.368636,0,0.738085,0.265548
0,1,-0.368094,0,0.734759,0.266585
0,1,-0.368406,0,0.731441,0.247595
0,1,-0.368735,0,0.728133,0.228633
0,1,-0.37073,0,0.724834,0.242415
0,1,-0.370978,0,0.721545,0.237159
0,1,-0.370556,0,0.718266,0.256133
0,1,-0.369407,0,0.714997,0.18555
0,1,-0.370521,0,0.711737,0.241727
0,1,-0.371165,0,0.708488,0.205332
0,1,-0.371553,0,0.705248,0.232085
0,1,-0.37241,1,0.715262,0.195313
0,1,-0.37479,0,0.745302,0.283001
0,1,-0.375685,0,0.777934,0.300419
0,1,-0.375084,0,0.806375,0.324442
0,1,-0.37648,0,0.828667,0.37137
0,1,-0.377156,0,0.8449,0.368984
0,1,-0.377661,0,0.85594,0.381417
0,1,-0.378286,0,0.862846,0.366643
0,1,-0.379316,0,0.866609,0.414349
0,1,-0.380094,0,0.868064,0.336138
0,1,-0.380012,0,0.867867,0.370845
0,1,-0.379918,0,0.866516,0.368348
0,1,-0.37889,0,0.864372,0.380498
0,1,-0.379521,0,0.861695,0.340847
0,1,-0.381014,0,0.858664,0.326311
0,1,-0.381811,0,0.855405,0.296897
0,1,-0.383243,0,0.852,0.35674
0,1,-0.384415,0,0.848506,0.301956
0,1,-0.383829,0,0.844958,0.349524
0,1,-0.384389,0,0.841379,0.324752
0,1,-0.384404,0,0.837786,0.353909
0,1,-0.386828,0,0.834187,0.34625
0,1,-0.388015,0,0.830587,0.278245
0,1,-0.389075,0,0.826991,0.309355
0,1,-0.389641,0,0.8234,0.332665
0,1,-0.389049,0,0.819816,0.276848
0,1,-0.390129,0,0.81624,0.283492
0,1,-0.390419,0,0.812672,0.307253
0,1,-0.390828,0,0.809112,0.306717
0,1,-0.390805,0,0.80556,0.277794
0,1,-0.393144,0,0.802018,0.316975
0,1,-0.392545,0,0.798484,0.242477
0,1,-0.392066,0,0.794959,0.239351
0,1,-0.39328,0,0.791444,0.239103
0,1,-0.394301,0,0.787938,0.255276
0,1,-0.395709,0,0.784442,0.275772
0,1,-0.396236,0,0.780955,0.258704
0,1,-0.397431,0,0.777478,0.279837
0,1,-0.398118,0,0.774012,0.237148
0,1,-0.397575,0,0.770555,0.234857
0,1,-0.398728,0,0.767109,0.212063
0,1,-0.397903,0,0.763673,0.238976
0,1,-0.401001,0,0.760248,0.232511
0,1,-0.400409,0,0.756833,0.200953
0,1,-0.40181,0,0.75343,0.201566
0,1,-0.403577,0,0.750037,0.223835
0,1,-0.404033,0,0.746656,0.230717
0,1,-0.404432,0,0.743285,0.183506
0,1,-0.404515,0,0.739926,0.229332
0,1,-0.405193,0,0.736578,0.225032
0,1,-0.406,0,0.733242,0.1994
0,1,-0.405478,0,0.729917,0.166947
0,1,-0.406733,0,0.726604,0.188776
0,1,-0.407138,0,0.723303,0.213627
0,1,-0.407821,0,0.720013,0.1985
0,1,-0.407784,0,0.716735,0.169816
0,1,-0.407716,0,0.71347,0.229612
0,1,-0.4075,0,0.710216,0.182229
0,1,-0.408154,1,0.720264,0.210611
0,1,-0.40972,0,0.750406,0.248676
0,1,-0.411303,0,0.783145,0.308993
0,1,-0.412884,0,0.811675,0.30647
0,1,-0.412078,0,0.834035,0.3173
0,1,-0.412726,0,0.850318,0.324229
0,1,-0.413475,1,0.874906,0.358568
0,1,-0.415377,0,0.915502,0.361741
0,1,-0.416309,0,0.955255,0.43816
0,1,-0.416916,0,0.98822,0.432997
0,1,-0.418784,0,1.0132,0.476736
0,1,-0.418847,0,1.03088,0.446175
0,1,-0.418096,0,1.04256,0.481624
0,1,-0.420658,0,1.0496,0.475285
0,1,-0.420802,0,1.05321,0.49655
0,1,-0.422062,0,1.05433,0.501291
0,1,-0.420711,0,1.05371,0.493945
0,1,-0.421802,0,1.05189,0.46033
0,1,-0.422977,0,1.04926,0.449642
0,1,-0.424862,0,1.0461,0.452987
0,1,-0.423515,0,1.04257,0.418356
0,1,-0.425881,0,1.03882,0.409471
0,1,-0.426254,0,1.03493,0.425599
0,1,-0.426516,0,1.03094,0.420985
0,1,-0.427738,0,1.0269,0.436618
0,1,-0.428408,0,1.02283,0.456468
0,1,-0.429102,0,1.01875,0.417695
0,1,-0.430752,0,1.01465,0.458944
0,1,-0.430969,0,1.01055,0.408985
0,1,-0.4309,0,1.00645,0.397885
0,1,-0.43162,0,1.00236,0.394463
0,1,-0.431115,0,0.998261,0.402225
0,1,-0.43224,0,0.994172,0.359384
0,1,-0.433236,0,0.990087,0.407164
0,1,-0.434687,0,0.986008,0.388808
0,1,-0.436646,0,0.981934,0.390369
0,1,-0.436876,0,0.977866,0.365851
0,1,-0.437017,0,0.973804,0.3354
0,1,-0.438745,0,0.969749,0.346416
0,1,-0.437715,0,0.965701,0.324494
0,1,-0.438549,0,0.96166,0.305245
0,1,-0.440133,0,0.957627,0.334088
0,1,-0.441109,0,0.953601,0.372857
0,1,-0.442003,0,0.949584,0.343595
0,1,-0.441654,1,0.959033,0.372821
0,1,-0.440173,0,0.98865,0.401491
0,1,-0.441642,0,1.02063,0.413731
0,1,-0.443982,0,1.04816,0.48306
0,1,-0.446636,0,1.06935,0.446594
0,1,-0.446575,0,1.08439,0.513164
0,1,-0.445838,0,1.09423,0.468737
0,1,-0.447128,0,1.09997,0.491441
0,1,-0.448034,0,1.10263,0.47138
0,1,-0.446819,0,1.10305,0.446362
0,1,-0.447243,0,1.1019,0.402852
0,1,-0.448879,1,1.11301,0.416981
0,1,-0.450222,0,1.14331,0.498778
0,1,-0.451377,0,1.17534,0.558294
0,1,-0.452469,0,1.20252,0.501469
0,1,-0.453234,0,1.22316,0.511296
0,1,-0.454574,1,1.25079,0.536629
0,1,-0.455336,0,1.29271,0.593205
0,1,-0.455921,0,1.33247,0.57109
0,1,-0.457621,0,1.36459,0.60891
0,1,-0.458162,0,1.38822,0.645607
0,1,-0.4578,0,1.40431,0.607996
0,1,-0.458027,0,1.41434,0.64877
0,1,-0.457603,0,1.41977,0.648242
0,1,-0.458019,0,1.42183,0.660075
0,1,-0.460102,0,1.42152,0.636813
0,1,-0.461419,1,1.43235,0.727356
0,1,-0.461072,0,1.46104,0.69889
0,1,-0.462435,0,1.4909,0.711451
0,1,-0.463163,0,1.51576,0.74259
0,1,-0.463805,0,1.53415,0.700947
0,1,-0.464008,0,1.54649,0.655249
0,1,-0.463724,1,1.56623,0.748927
0,1,-0.464456,0,1.60038,0.784857
0,1,-0.46572,0,1.63338,0.7307
0,1,-0.466609,0,1.65991,0.749918
0,1,-0.467275,0,1.67905,0.761603
0,1,-0.467575,0,1.6916,0.760796
0,1,-0.468164,0,1.69885,0.743562
0,1,-0.468394,0,1.70209,0.781276
0,1,-0.469298,0,1.70241,0.783585
0,1,-0.46889,0,1.70067,0.776189
0,1,-0.470916,0,1.69751,0.795754
0,1,-0.470776,0,1.69338,0.75768
0,1,-0.470866,0,1.68862,0.719365
0,1,-0.47181,0,1.68342,0.704397
0,1,-0.472609,0,1.67795,0.733325
0,1,-0.473259,0,1.6723,0.7267
0,1,-0.474173,0,1.66654,0.759758
0,1,-0.474759,0,1.6607,0.712344
0,1,-0.476788,0,1.65481,0.730053
0,1,-0.47639,0,1.6489,0.718374
0,1,-0.477539,0,1.64296,0.674556
0,1,-0.478282,0,1.63701,0.691751
0,1,-0.47723,0,1.63105,0.724594
0,1,-0.47789,0,1.62508,0.69513
0,1,-0.479314,0,1.61911,0.663819
0,1,-0.482225,0,1.61314,0.697677
0,1,-0.482189,0,1.60717,0.651099
0,1,-0.484277,0,1.6012,0.681576
0,1,-0.48552,0,1.59522,0.645187
0,1,-0.486567,0,1.58925,0.646403
0,1,-0.487982,0,1.58328,0.663634
0,1,-0.488177,0,1.57732,0.654614
0,1,-0.489006,0,1.57135,0.614047
0,1,-0.489492,0,1.56539,0.620929
0,1,-0.489678,0,1.55944,0.602145
0,1,-0.489789,0,1.55349,0.598884
0,1,-0.491936,0,1.54755,0.57871
0,1,-0.491627,0,1.54161,0.607026
0,1,-0.491881,0,1.53568,0.566487
0,1,-0.491369,0,1.52976,0.585094
0,1,-0.492725,0,1.52384,0.530593
0,1,-0.492638,0,1.51793,0.613588
0,1,-0.493575,0,1.51203,0.563821
0,1,-0.492521,0,1.50614,0.5508
0,1,-0.492461,0,1.50026,0.545254
0,1,-0.493435,0,1.49439,0.570363
0,1,-0.493417,0,1.48853,0.532129
1,1,7.66379e-05,0,-4.72969e-16,-0.0796816
1,1,0.000263846,0,-8.81443e-16,0.0267094
1,1,0.000146402,0,-1.23975e-15,0.0308561
1,1,-0.00175918,0,-1.56223e-15,-0.0479937
1,1,-0.00116911,0,-1.85605e-15,-0.0220762
1,1,-0.00204016,0,-2.12836e-15,0.0506718
1,1,-0.00184433,0,-2.39351e-15,-0.0213793
1,1,-0.00135479,0,-2.64433e-15,-0.0556737
1,1,-0.00044346,0,-2.88798e-15,0.00444396
1,1,0.000279929,0,-3.0958e-15,0.0690099
1,1,-0.000862256,0,-3.29645e-15,-0.0426111
1,1,0.000319553,0,-3.50427e-15,-0.0285599
1,1,-0.000543376,0,-3.71926e-15,0.0640688
1,1,-0.000677633,0,-3.93424e-15,0.0230477
1,1,-0.00108069,0,-4.1134e-15,-0.0448943
1,1,-0.000301086,0,-4.27822e-15,-0.0101058
1,1,-0.00158697,0,-4.46454e-15,0.069346
1,1,-0.00123352,0,-4.63653e-15,0.0089572
1,1,-0.00246612,0,-4.82285e-15,-0.019207
1,1,-0.00253754,0,-4.99484e-15,-0.0126149
1,1,-0.00297392,0,-5.18116e-15,0.0221187
1,1,-0.00443435,0,-5.36032e-15,-0.0148288
1,1,-0.00545432,0,-5.48214e-15,-0.0233183
1,1,-0.00446077,0,-5.5968e-15,0.00655504
1,1,-0.00516165,0,-5.71863e-15,0.0149134
1,1,-0.00586647,0,-5.84045e-15,0.0052656
1,1,-0.00909429,0,-5.96945e-15,0.0213963
1,1,-0.0100864,0,-6.09844e-15,0.00707583
1,1,-0.0111282,0,-6.22743e-15,-0.0142365
1,1,-0.0123076,0,-6.34925e-15,-0.00716549
1,1,-0.0127196,0,-6.47825e-15,-0.00402657
1,1,-0.0127064,0,-6.60724e-15,0.0141844
1,1,-0.0132831,0,-6.73623e-15,-0.0126078
1,1,-0.0108847,0,-6.85806e-15,0.0142817
1,1,-0.00910827,0,-6.98705e-15,0.01872
1,1,-0.00961553,0,-7.08737e-15,0.0354708
1,1,-0.0103655,0,-7.15904e-15,-0.0244868
1,1,-0.00890706,0,-7.21637e-15,0.0215822
1,1,-0.00821364,0,-7.28803e-15,0.0241211
1,1,-0.00828875,0,-7.34536e-15,-0.00258642
1,1,-0.00928596,0,-7.41702e-15,-0.0363681
1,1,-0.0101494,0,-7.47435e-15,-0.00801727
1,1,-0.00888299,0,-7.54601e-15,-0.00718206
1,1,-0.00838653,0,-7.60334e-15,-0.00556679
1,1,-0.0080764,0,-7.675e-15,0.00875622
1,1,-0.00908322,0,-7.73233e-15,0.00788501
1,1,-0.0104848,0,-7.80399e-15,0.0222099
1,1,-0.0110708,0,-7.86132e-15,-0.0116852
1,1,-0.0128232,0,-7.93299e-15,-0.02228
1,1,-0.0124947,0,-7.99031e-15,0.0457815
1,1,-0.0120288,0,-8.06198e-15,0.0264891
1,1,-0.0133818,0,-8.11931e-15,0.0192761
1,1,-0.0149552,0,-8.19097e-15,0.0209266
1,1,-0.0151927,0,-8.25546e-15,-0.0200813
1,1,-0.0139999,0,-8.31996e-15,-0.0272528
1,1,-0.0133353,0,-8.38446e-15,-0.00934719
1,1,-0.0130397,0,-8.44895e-15,-0.0223027
1,1,-0.0137666,0,-8.51345e-15,0.00328887
1,1,-0.0140333,0,-8.57794e-15,-0.00902044
1,1,-0.0153047,0,-8.64244e-15,0.0308221
1,1,-0.0143083,0,-8.70694e-15,-0.00402139
1,1,-0.0142687,0,-8.77143e-15,-0.017829
1,1,-0.0134275,0,-8.83593e-15,0.00936019
1,1,-0.0131505,0,-8.90042e-15,-0.0241833
1,1,-0.0121918,0,-8.96492e-15,0.0377129
1,1,-0.0114924,0,-8.97925e-15,-0.0193473
1,1,-0.01108,0,-8.97925e-15,-0.011697
1,1,-0.0109928,0,-8.97925e-15,0.0158572
1,1,-0.0106803,0,-8.97925e-15,-0.011065
1,1,-0.0106317,0,-8.97925e-15,-0.0120864
1,1,-0.0115283,0,-8.97925e-15,0.0112299
1,1,-0.0125506,0,-8.97925e-15,0.00572743
1,1,-0.0121736,0,-8.97925e-15,0.0183728
1,1,-0.0125422,0,-8.97925e-15,0.00100805
1,1,-0.013546,0,-8.97925e-15,-0.0210033
1,1,-0.0128637,0,-8.97925e-15,-0.0177024
1,1,-0.0119252,0,-8.97925e-15,0.0106317
1,1,-0.0120853,0,-8.97925e-15,-0.00431713
1,1,-0.0116637,0,-8.97925e-15,-0.0111052
1,1,-0.0123374,0,-8.97925e-15,-0.0104804
1,1,-0.0135466,0,-8.97925e-15,-0.00640423
1,1,-0.0121534,0,-8.97925e-15,-0.0235969
1,1,-0.012315,0,-8.97925e-15,0.00301026
1,1,-0.0109309,0,-8.97925e-15,0.0125661
1,1,-0.0109214,0,-8.97925e-15,-0.0177007
1,1,-0.0120506,0,-8.97925e-15,0.000655741
1,1,-0.0111538,0,-8.97925e-15,-0.0052054
1,1,-0.0113665,0,-8.97925e-15,-0.0467588
1,1,-0.012217,0,-8.97925e-15,0.0143764
1,1,-0.0124297,0,-8.97925e-15,0.0145626
1,1,-0.012123,0,-8.97925e-15,0.0226647
1,1,-0.0121955,0,-8.97925e-15,0.0311377
1,1,-0.0130776,0,-8.97925e-15,0.00897316
1,1,-0.0128645,0,-8.97925e-15,0.0170519
1,1,-0.0113295,0,-8.97925e-15,0.00438729
1,1,-0.0109604,0,-8.97925e-15,-0.00468672
1,1,-0.00991364,0,-8.97925e-15,-0.00860776
1,1,-0.0102834,0,-8.97925e-15,-0.0345176
1,1,-0.0103956,0,-8.97925e-15,0.0114979
1,1,-0.00972759,0,-8.97925e-15,0.010753
1,1,-0.00935065,0,-8.97925e-15,0.0099657
1,1,-0.00947288,0,-8.97925e-15,-0.0193631
1,1,-0.00896022,0,-8.97925e-15,-0.0137816
1,1,-0.00918106,0,-8.97925e-15,-0.0308305
1,1,-0.0105975,0,-8.97925e-15,-0.00414903
1,1,-0.0107287,0,-8.97925e-15,-0.000444928
1,1,-0.0107436,0,-8.97925e-15,0.00380558
1,1,-0.0102213,0,-8.97925e-15,-0.0283501
1,1,-0.00976793,0,-8.97925e-15,-0.00985939
1,1,-0.00986354,0,-8.97925e-15,-0.0396899
1,1,-0.00885089,0,-8.97925e-15,0.0209331
1,1,-0.00894736,0,-8.97925e-15,0.00576008
1,1,-0.00871423,0,-8.97925e-15,0.0186191
1,1,-0.00878145,0,-8.97925e-15,0.0370692
1,1,-0.00870079,0,-8.97925e-15,0.0160433
1,1,-0.00948269,0,-8.97925e-15,0.0113224
1,1,-0.00932646,0,-8.97925e-15,-0.0355459
1,1,-0.00972289,0,-8.97925e-15,-0.0167306
1,1,-0.0107811,0,-8.97925e-15,-0.0119573
1,1,-0.0107723,0,-8.97925e-15,0.0130194
1,1,-0.0103891,0,-8.97925e-15,0.00933997
1,1,-0.011141,0,-8.97925e-15,-0.00847891
1,1,-0.0102619,0,-8.97925e-15,-0.0345464
1,1,-0.0114162,0,-8.97925e-15,-0.0513944
1,1,-0.010704,0,-8.97925e-15,-0.0211051
1,1,-0.0120763,0,-8.97925e-15,-0.018634
1,1,-0.0123732,0,-8.97925e-15,0.0116891
1,1,-0.0120907,0,-8.97925e-15,0.0117499
1,1,-0.0117926,0,-8.97925e-15,-0.0159303
1,1,-0.0127921,0,-8.97925e-15,-0.0218437
1,1,-0.0126566,0,-8.97925e-15,0.0130571
1,1,-0.0120598,0,-8.97925e-15,-0.00198033
1,1,-0.0114912,0,-8.97925e-15,0.00619745
1,1,-0.0122086,0,-8.97925e-15,0.0152744
1,1,-0.0128999,0,-8.97925e-15,0.00314071
1,1,-0.013362,0,-8.97925e-15,0.0152889
1,1,-0.0138069,0,-8.97925e-15,-0.00177367
1,1,-0.0146246,0,-8.97925e-15,-0.00168104
1,1,-0.0150179,0,-8.97925e-15,-0.0134101
1,1,-0.014613,0,-8.97925e-15,0.00776318
1,1,-0.0151838,0,-8.97925e-15,0.0116677
1,1,-0.0169154,0,-8.97925e-15,0.0313961
1,1,-0.0171194,0,-8.97925e-15,0.0173053
1,1,-0.0169049,0,-8.97925e-15,0.0162364
1,1,-0.0181959,0,-8.97925e-15,0.0424528
