-5.000000e-02 3.846311e-03
-4.899935e-02 9.236743e-03
-4.799871e-02 -9.811014e-03
-4.699806e-02 6.976515e-03
-4.599742e-02 -9.146058e-03
-4.499677e-02 -3.713725e-03
-4.399613e-02 -5.912040e-03
-4.299548e-02 3.699632e-03
-4.199484e-02 -6.171559e-03
-4.099419e-02 1.787149e-02
-3.999354e-02 7.859093e-03
-3.899290e-02 1.438624e-02
-3.799225e-02 -3.731859e-03
-3.699161e-02 7.971815e-03
-3.599096e-02 -3.881535e-03
-3.499032e-02 2.041689e-02
-3.398967e-02 1.146832e-03
-3.298903e-02 -1.050083e-02
-3.198838e-02 -4.553564e-03
-3.098773e-02 2.245444e-02
-2.998709e-02 9.597813e-03
-2.898644e-02 4.682008e-03
-2.798580e-02 -1.845829e-03
-2.698515e-02 7.000949e-03
-2.598451e-02 -1.852566e-02
-2.498386e-02 -1.502113e-02
-2.398321e-02 -5.249086e-03
-2.298257e-02 -2.028586e-03
-2.198192e-02 8.613522e-03
-2.098128e-02 -9.203166e-03
-1.998063e-02 4.806618e-03
-1.897999e-02 -8.558748e-03
-1.797934e-02 -3.003701e-03
-1.697870e-02 1.717501e-02
-1.597805e-02 3.532440e-03
-1.497740e-02 -6.152880e-03
-1.397676e-02 -2.301977e-03
-1.297611e-02 7.115546e-03
-1.197547e-02 8.019446e-03
-1.097482e-02 8.577053e-03
-9.974177e-03 9.459571e-03
-8.973531e-03 5.048925e-03
-7.972886e-03 -1.630621e-02
-6.972240e-03 6.239034e-03
-5.971595e-03 7.292446e-03
-4.970949e-03 -8.482744e-03
-3.970303e-03 -1.448712e-02
-2.969658e-03 -2.018363e-02
-1.969012e-03 -4.610503e-03
-9.683667e-04 6.076427e-03
3.227889e-05 1.289407e-02
1.032924e-03 1.516573e-02
2.033570e-03 4.486404e-02
3.034216e-03 6.178041e-02
4.034861e-03 1.029538e-01
5.035507e-03 1.255270e-01
6.036152e-03 1.257035e-01
7.036798e-03 1.539974e-01
8.037444e-03 1.708691e-01
9.038089e-03 1.647140e-01
1.003873e-02 1.820775e-01
1.103938e-02 1.605354e-01
1.204003e-02 1.488563e-01
1.304067e-02 1.727365e-01
1.404132e-02 1.774713e-01
1.504196e-02 1.636234e-01
1.604261e-02 1.700386e-01
1.704325e-02 1.609881e-01
1.804390e-02 1.856962e-01
1.904454e-02 1.764474e-01
2.004519e-02 1.652935e-01
2.104584e-02 1.692725e-01
2.204648e-02 1.482476e-01
2.304713e-02 1.587612e-01
2.404777e-02 1.284675e-01
2.504842e-02 1.402723e-01
2.604906e-02 1.448347e-01
2.704971e-02 1.191338e-01
2.805036e-02 1.497776e-01
2.905100e-02 1.291086e-01
3.005165e-02 1.416090e-01
3.105229e-02 1.488503e-01
3.205294e-02 1.494228e-01
3.305358e-02 1.229433e-01
3.405423e-02 1.426631e-01
3.505487e-02 1.489476e-01
3.605552e-02 1.244571e-01
3.705617e-02 1.200055e-01
3.805681e-02 1.549361e-01
3.905746e-02 1.376604e-01
4.005810e-02 1.411915e-01
4.105875e-02 1.182952e-01
4.205939e-02 1.218242e-01
4.306004e-02 1.177249e-01
4.406068e-02 1.124907e-01
4.506133e-02 1.343087e-01
4.606198e-02 1.070613e-01
4.706262e-02 1.151144e-01
4.806327e-02 1.304926e-01
4.906391e-02 1.193970e-01
5.006456e-02 1.189882e-01
5.106520e-02 9.999769e-02
5.206585e-02 1.190854e-01
5.306649e-02 9.782326e-02
5.406714e-02 1.072373e-01
5.506779e-02 1.175287e-01
5.606843e-02 1.223361e-01
5.706908e-02 1.049237e-01
5.806972e-02 1.032572e-01
5.907037e-02 1.142927e-01
6.007101e-02 1.055847e-01
6.107166e-02 1.150993e-01
6.207230e-02 9.336872e-02
6.307295e-02 1.185034e-01
6.407360e-02 1.074507e-01
6.507424e-02 1.056175e-01
6.607489e-02 1.023535e-01
6.707553e-02 1.064573e-01
6.807618e-02 1.035772e-01
6.907682e-02 8.073462e-02
7.007747e-02 1.032733e-01
7.107811e-02 8.117416e-02
7.207876e-02 9.320479e-02
7.307941e-02 1.022450e-01
7.408005e-02 1.031016e-01
7.508070e-02 8.072934e-02
7.608134e-02 8.812446e-02
7.708199e-02 9.057004e-02
7.808263e-02 7.468256e-02
7.908328e-02 8.335292e-02
8.008393e-02 8.071847e-02
8.108457e-02 1.005038e-01
8.208522e-02 6.408553e-02
8.308586e-02 8.779357e-02
8.408651e-02 7.511218e-02
8.508715e-02 7.849174e-02
8.608780e-02 9.125275e-02
8.708844e-02 8.124272e-02
8.808909e-02 7.469983e-02
8.908974e-02 8.320073e-02
9.009038e-02 6.813593e-02
9.109103e-02 6.978138e-02
9.209167e-02 7.504808e-02
9.309232e-02 7.958135e-02
9.409296e-02 7.366641e-02
9.509361e-02 6.205397e-02
9.609425e-02 6.302280e-02
9.709490e-02 7.682340e-02
9.809555e-02 6.248913e-02
9.909619e-02 7.638416e-02
1.000968e-01 7.965626e-02
1.010975e-01 5.891261e-02
1.020981e-01 5.660041e-02
1.030988e-01 6.357139e-02
1.040994e-01 7.745033e-02
1.051001e-01 7.793134e-02
1.061007e-01 6.652507e-02
1.071014e-01 6.760568e-02
1.081020e-01 7.371591e-02
1.091026e-01 5.701594e-02
1.101033e-01 5.744934e-02
1.111039e-01 7.358605e-02
1.121046e-01 5.621020e-02
1.131052e-01 5.323801e-02
1.141059e-01 6.058083e-02
1.151065e-01 5.881199e-02
1.161072e-01 5.452952e-02
1.171078e-01 6.944341e-02
1.181085e-01 4.913273e-02
1.191091e-01 6.003612e-02
1.201097e-01 7.650833e-02
1.211104e-01 7.301260e-02
1.221110e-01 6.767395e-02
1.231117e-01 7.198235e-02
1.241123e-01 6.692549e-02
1.251130e-01 5.634065e-02
1.261136e-01 6.615999e-02
1.271143e-01 3.530502e-02
1.281149e-01 5.670032e-02
1.291156e-01 6.072084e-02
1.301162e-01 5.836289e-02
1.311168e-01 6.101827e-02
1.321175e-01 5.252434e-02
1.331181e-01 6.460607e-02
1.341188e-01 4.664648e-02
1.351194e-01 5.909309e-02
1.361201e-01 6.484044e-02
1.371207e-01 5.695083e-02
1.381214e-01 4.553648e-02
1.391220e-01 6.833189e-02
1.401227e-01 4.047713e-02
1.411233e-01 5.823448e-02
1.421240e-01 3.956538e-02
1.431246e-01 5.478850e-02
1.441252e-01 4.448198e-02
1.451259e-01 5.189618e-02
1.461265e-01 4.195093e-02
1.471272e-01 5.770792e-02
1.481278e-01 6.634813e-02
1.491285e-01 6.014867e-02
1.501291e-01 4.768160e-02
1.511298e-01 5.418417e-02
1.521304e-01 4.336769e-02
1.531311e-01 5.561665e-02
1.541317e-01 3.395658e-02
1.551323e-01 4.998459e-02
1.561330e-01 4.806848e-02
1.571336e-01 4.580412e-02
1.581343e-01 6.248684e-02
1.591349e-01 3.390384e-02
1.601356e-01 3.977292e-02
1.611362e-01 4.291820e-02
1.621369e-01 3.401469e-02
1.631375e-01 4.030297e-02
1.641382e-01 4.545070e-02
1.651388e-01 1.983679e-02
1.661394e-01 4.777400e-02
1.671401e-01 3.573776e-02
1.681407e-01 3.110233e-02
1.691414e-01 3.372504e-02
1.701420e-01 4.544709e-02
1.711427e-01 3.186549e-02
1.721433e-01 5.801457e-02
1.731440e-01 4.361035e-02
1.741446e-01 3.139539e-02
1.751453e-01 2.286890e-02
1.761459e-01 3.536863e-02
1.771465e-01 4.528150e-02
1.781472e-01 3.786894e-02
1.791478e-01 3.368193e-02
1.801485e-01 3.554951e-02
1.811491e-01 3.659139e-02
1.821498e-01 2.979183e-02
1.831504e-01 5.935324e-02
1.841511e-01 4.501574e-02
1.851517e-01 2.897345e-02
1.861524e-01 1.607252e-02
1.871530e-01 4.092337e-02
1.881536e-01 4.552744e-02
1.891543e-01 3.769472e-02
1.901549e-01 3.436456e-02
1.911556e-01 3.458470e-02
1.921562e-01 3.439358e-02
1.931569e-01 3.206861e-02
1.941575e-01 3.421306e-02
1.951582e-01 3.302438e-02
1.961588e-01 4.215059e-02
1.971595e-01 4.564582e-02
1.981601e-01 3.982774e-02
1.991607e-01 4.875611e-02
2.001614e-01 4.332818e-02
2.011620e-01 4.859955e-02
2.021627e-01 3.956123e-02
2.031633e-01 3.448477e-02
2.041640e-01 4.893641e-02
2.051646e-01 2.453460e-02
2.061653e-01 4.835301e-02
2.071659e-01 3.116514e-02
2.081666e-01 4.526394e-02
2.091672e-01 3.624200e-02
2.101679e-01 2.529917e-02
2.111685e-01 2.734528e-02
2.121691e-01 5.171265e-02
2.131698e-01 2.733924e-02
2.141704e-01 4.735959e-02
2.151711e-01 4.523842e-02
2.161717e-01 3.028270e-02
2.171724e-01 2.127716e-02
2.181730e-01 3.667156e-02
2.191737e-01 2.085493e-02
2.201743e-01 5.076826e-02
2.211750e-01 4.184681e-02
2.221756e-01 1.316867e-02
2.231762e-01 3.756175e-02
2.241769e-01 2.768189e-02
2.251775e-01 2.132651e-02
2.261782e-01 3.505499e-02
2.271788e-01 1.149592e-02
2.281795e-01 2.178634e-02
2.291801e-01 2.164265e-02
2.301808e-01 1.887648e-02
2.311814e-01 2.323690e-02
2.321821e-01 4.023501e-02
2.331827e-01 2.454017e-02
2.341833e-01 3.857252e-02
2.351840e-01 1.215858e-02
2.361846e-01 1.810277e-02
2.371853e-01 3.484022e-02
2.381859e-01 2.345712e-02
2.391866e-01 1.518199e-02
2.401872e-01 2.136775e-02
2.411879e-01 3.139632e-02
2.421885e-01 1.469375e-02
2.431892e-01 1.495255e-02
2.441898e-01 1.410938e-03
2.451904e-01 3.477819e-02
2.461911e-01 3.714542e-02
2.471917e-01 1.665762e-02
2.481924e-01 3.190858e-02
2.491930e-01 3.124118e-02
2.501937e-01 3.370482e-02
2.511943e-01 3.670786e-02
2.521950e-01 3.226313e-02
2.531956e-01 1.781719e-02
2.541963e-01 3.540139e-02
2.551969e-01 1.615972e-02
2.561975e-01 2.403520e-02
2.571982e-01 1.684445e-02
2.581988e-01 2.116651e-02
2.591995e-01 2.443783e-02
2.602001e-01 2.878326e-02
2.612008e-01 3.272358e-02
2.622014e-01 3.193103e-02
2.632021e-01 3.642628e-02
2.642027e-01 2.594940e-02
2.652034e-01 3.440146e-03
2.662040e-01 3.609282e-02
2.672046e-01 1.101570e-02
2.682053e-01 3.845653e-02
2.692059e-01 2.959621e-02
2.702066e-01 4.450111e-02
2.712072e-01 2.811725e-02
2.722079e-01 2.153354e-02
2.732085e-01 2.168179e-02
2.742092e-01 3.652103e-02
2.752098e-01 2.562559e-02
2.762105e-01 1.523167e-02
2.772111e-01 3.277592e-02
2.782117e-01 8.123848e-03
2.792124e-01 2.240312e-02
2.802130e-01 4.259801e-02
2.812137e-01 4.161183e-02
2.822143e-01 2.589832e-02
2.832150e-01 1.665218e-02
2.842156e-01 1.924166e-02
2.852163e-01 2.956476e-02
2.862169e-01 3.058971e-02
2.872176e-01 2.278606e-02
2.882182e-01 8.840735e-03
2.892189e-01 3.746310e-02
2.902195e-01 1.921638e-02
2.912201e-01 2.798949e-02
2.922208e-01 5.098904e-02
2.932214e-01 1.800657e-02
2.942221e-01 2.014679e-02
2.952227e-01 2.337541e-02
2.962234e-01 2.566108e-02
2.972240e-01 -6.833398e-04
2.982247e-01 3.574131e-02
2.992253e-01 2.095047e-02
3.002260e-01 2.556736e-02
3.012266e-01 2.407857e-02
3.022272e-01 1.697181e-02
3.032279e-01 1.800535e-02
3.042285e-01 2.828245e-02
3.052292e-01 1.116336e-02
3.062298e-01 3.024198e-02
3.072305e-01 1.024442e-02
3.082311e-01 1.670244e-02
3.092318e-01 2.454749e-02
3.102324e-01 1.344290e-02
3.112331e-01 3.321039e-02
3.122337e-01 1.478010e-02
3.132343e-01 1.360522e-02
3.142350e-01 2.419227e-02
3.152356e-01 3.047465e-02
3.162363e-01 1.001092e-02
3.172369e-01 2.802220e-02
3.182376e-01 3.302544e-02
3.192382e-01 1.659118e-02
3.202389e-01 3.223016e-02
3.212395e-01 1.618853e-02
3.222402e-01 2.799024e-02
3.232408e-01 1.321327e-02
3.242414e-01 2.428646e-02
3.252421e-01 2.249678e-02
3.262427e-01 2.528867e-02
3.272434e-01 3.160731e-02
3.282440e-01 8.466422e-03
3.292447e-01 3.619051e-02
3.302453e-01 2.027121e-02
3.312460e-01 1.491919e-02
3.322466e-01 1.748426e-02
3.332473e-01 2.812156e-02
3.342479e-01 3.419031e-02
3.352485e-01 2.222204e-02
3.362492e-01 3.372143e-02
3.372498e-01 8.257961e-03
3.382505e-01 2.461806e-02
3.392511e-01 3.056099e-02
3.402518e-01 2.104905e-02
3.412524e-01 1.917786e-02
3.422531e-01 2.555190e-02
3.432537e-01 1.563573e-02
3.442544e-01 6.570654e-03
3.452550e-01 2.849484e-04
3.462556e-01 1.039449e-02
3.472563e-01 1.318953e-02
3.482569e-01 1.751342e-02
3.492576e-01 9.163942e-03
3.502582e-01 2.981478e-02
3.512589e-01 2.138874e-02
3.522595e-01 3.872563e-03
3.532602e-01 1.131863e-02
3.542608e-01 2.609163e-02
3.552615e-01 2.958222e-02
3.562621e-01 2.383611e-02
3.572628e-01 1.390529e-02
